Año,Fecha,Mes,Dia de la semana,Día,Tema,Sub Tema,Línea,Estación
2014,10/16/14,10,Thursday,16,Seguridad,"ROBOS O ILICITOS EN VAGON, ESTACION O PASILLOS - SUBTE",A,CONGRESO
2014,10/16/14,10,Thursday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO
2014,10/16/14,10,Thursday,16,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,Congreso de Tucumán
2014,10/16/14,10,Thursday,16,Baños,MANTENIMIENTO DE BAÃOS - SUBTE,D,Congreso de Tucumán
2014,10/16/14,10,Thursday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,CALLAO_B
2014,10/16/14,10,Thursday,16,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,ANGEL GALLARDO
2014,10/16/14,10,Thursday,16,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2014,10/16/14,10,Thursday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,FEDERICO LACROZE
2014,10/16/14,10,Thursday,16,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,MALABIA
2014,10/16/14,10,Thursday,16,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,B,CARLOS PELLEGRINI
2014,10/16/14,10,Thursday,16,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,JURAMENTO
2014,10/16/14,10,Thursday,16,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,ONCE
2014,10/16/14,10,Thursday,16,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,ACOYTE
2014,10/16/14,10,Thursday,16,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,ACOYTE
2014,10/16/14,10,Thursday,16,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,San José de Flores
2014,10/16/14,10,Thursday,16,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,A,San José de Flores
2014,10/16/14,10,Thursday,16,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/16/14,10,Thursday,16,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,San José de Flores
2014,10/16/14,10,Thursday,16,Baños,FALTA DE BAÑOS - SUBTE,A,San José de Flores
2014,10/16/14,10,Thursday,16,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,SAN PEDRITO
2014,10/16/14,10,Thursday,16,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PRIMERA JUNTA
2014,10/16/14,10,Thursday,16,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Sáenz Peña
2014,10/16/14,10,Thursday,16,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,9 DE JULIO
2014,10/16/14,10,Thursday,16,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,9 DE JULIO
2014,10/16/14,10,Thursday,16,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,9 DE JULIO
2014,10/16/14,10,Thursday,16,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,D,CATEDRAL
2014,10/16/14,10,Thursday,16,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,C,DIAGONAL NORTE
2014,10/16/14,10,Thursday,16,Felicitaciones,TRATO Y ATENCION DEL PERSONAL - SUBTE,C,DIAGONAL NORTE
2014,10/16/14,10,Thursday,16,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,San José
2014,10/16/14,10,Thursday,16,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,San José
2014,10/16/14,10,Thursday,16,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,E,San José
2014,10/16/14,10,Thursday,16,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,San José
2014,10/16/14,10,Thursday,16,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,General Urquiza
2014,10/16/14,10,Thursday,16,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,E,VARELA
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CARABOBO
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,José Hernández
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,José Hernández
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,Congreso de Tucumán
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,CALLAO_D
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,B,CARLOS GARDEL
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,CALLAO_B
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,FEDERICO LACROZE
2014,10/17/14,10,Friday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2014,10/17/14,10,Friday,17,Baños,FALTA DE BAÑOS - SUBTE,B,Pueyrredón_b
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,URUGUAY
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,URUGUAY
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,Constitución
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,Constitución
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,RETIRO
2014,10/17/14,10,Friday,17,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,ACOYTE
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/17/14,10,Friday,17,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,CATEDRAL
2014,10/17/14,10,Friday,17,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,CATEDRAL
2014,10/17/14,10,Friday,17,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,D,CATEDRAL
2014,10/17/14,10,Friday,17,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,C,DIAGONAL NORTE
2014,10/17/14,10,Friday,17,Deficiencias en información,SEÑALETICA - SUBTE,D,BULNES
2014,10/17/14,10,Friday,17,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,BULNES
2014,10/17/14,10,Friday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PALERMO
2014,10/19/14,10,Sunday,19,Accesos cerrados,ACCESOS CERRADOS - SUBTE,C,Constitución
2014,10/19/14,10,Sunday,19,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,E,EMILIO MITRE
2014,10/19/14,10,Sunday,19,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,C,DIAGONAL NORTE
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,E,Bolívar
2014,10/20/14,10,Monday,20,Accesos cerrados,ACCESOS CERRADOS - SUBTE,E,José María Moreno
2014,10/20/14,10,Monday,20,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,José Hernández
2014,10/20/14,10,Monday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,José Hernández
2014,10/20/14,10,Monday,20,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,CONGRESO
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,Congreso de Tucumán
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,CALLAO_D
2014,10/20/14,10,Monday,20,Estaciones,FILTRACIONES - SUBTE,B,CALLAO_B
2014,10/20/14,10,Monday,20,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,CALLAO_B
2014,10/20/14,10,Monday,20,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,B,MALABIA
2014,10/20/14,10,Monday,20,Felicitaciones,TRATO Y ATENCION DEL PERSONAL - SUBTE,B,Pueyrredón_b
2014,10/20/14,10,Monday,20,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,MINISTRO CARRANZA
2014,10/20/14,10,Monday,20,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,TRIBUNALES
2014,10/20/14,10,Monday,20,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,TRIBUNALES
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,TRIBUNALES
2014,10/20/14,10,Monday,20,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,C,Constitución
2014,10/20/14,10,Monday,20,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,Perú
2014,10/20/14,10,Monday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,H,CORRIENTES
2014,10/20/14,10,Monday,20,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,H,ONCE
2014,10/20/14,10,Monday,20,Felicitaciones,INSTALACIONES Y SERVICIOS - SUBTE,E,MEDALLA MILAGROSA
2014,10/20/14,10,Monday,20,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,A,ALBERTI
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,San José de Flores
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,SAN PEDRITO
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,SAN PEDRITO
2014,10/20/14,10,Monday,20,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,PUAN
2014,10/20/14,10,Monday,20,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,9 DE JULIO
2014,10/20/14,10,Monday,20,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,9 DE JULIO
2014,10/20/14,10,Monday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,San José
2014,10/20/14,10,Monday,20,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,San José
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,PALERMO
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,Pueyrredón_d
2014,10/20/14,10,Monday,20,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,Pueyrredón_d
2014,10/20/14,10,Monday,20,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,SCALABRINI ORTIZ
2014,10/21/14,10,Tuesday,21,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,ANGEL GALLARDO
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,FEDERICO LACROZE
2014,10/21/14,10,Tuesday,21,Estaciones,FILTRACIONES - SUBTE,B,MALABIA
2014,10/21/14,10,Tuesday,21,Venta ambulante,VENTA AMBULANTE - SUBTE,B,MALABIA
2014,10/21/14,10,Tuesday,21,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,MEDRANO
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,TRIBUNALES
2014,10/21/14,10,Tuesday,21,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,C,Constitución
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,Constitución
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,Constitución
2014,10/21/14,10,Tuesday,21,Felicitaciones,TRATO Y ATENCION DEL PERSONAL - SUBTE,C,MARIANO MORENO
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,MARIANO MORENO
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,Perú
2014,10/21/14,10,Tuesday,21,Accesos cerrados,ACCESOS CERRADOS - SUBTE,C,RETIRO
2014,10/21/14,10,Tuesday,21,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,A,San José de Flores
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,San José de Flores
2014,10/21/14,10,Tuesday,21,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,A,Plaza Miserere
2014,10/21/14,10,Tuesday,21,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,Río de Janeiro
2014,10/21/14,10,Tuesday,21,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,D,9 DE JULIO
2014,10/21/14,10,Tuesday,21,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,CATEDRAL
2014,10/21/14,10,Tuesday,21,Accesos cerrados,APERTURA FUERA DE LOS HORARIOS INDICADOS - SUBTE,D,Pueyrredón_d
2014,10/21/14,10,Tuesday,21,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,Pueyrredón_d
2014,10/21/14,10,Tuesday,21,Accesos cerrados,APERTURA FUERA DE LOS HORARIOS INDICADOS - SUBTE,D,Pueyrredón_d
2014,10/21/14,10,Tuesday,21,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,JUAN MANUEL DE ROSAS
2014,10/21/14,10,Tuesday,21,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,Tronador Villa Ortuzar
2014,10/21/14,10,Tuesday,21,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,Tronador Villa Ortuzar
2014,10/22/14,10,Wednesday,22,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,E,Bolívar
2014,10/22/14,10,Wednesday,22,Deficiencias en información,SEÑALETICA - SUBTE,B,MEDRANO
2014,10/22/14,10,Wednesday,22,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,Leandro N. Alem
2014,10/22/14,10,Wednesday,22,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2014,10/22/14,10,Wednesday,22,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,FEDERICO LACROZE
2014,10/22/14,10,Wednesday,22,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE
2014,10/22/14,10,Wednesday,22,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,MALABIA
2014,10/22/14,10,Wednesday,22,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,MINISTRO CARRANZA
2014,10/22/14,10,Wednesday,22,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,INDEPENDENCIA_C
2014,10/22/14,10,Wednesday,22,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,H,LAS HERAS
2014,10/22/14,10,Wednesday,22,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,MARIANO MORENO
2014,10/22/14,10,Wednesday,22,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,C,RETIRO
2014,10/22/14,10,Wednesday,22,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,C,DIAGONAL NORTE
2014,10/22/14,10,Wednesday,22,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,San José
2014,10/22/14,10,Wednesday,22,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,DE LOS INCAS
2014,10/22/14,10,Wednesday,22,Falta de limpieza,FALTA DE HIGIENE EN SUBTE,A,PLAZA DE MAYO
2014,10/23/14,10,Thursday,23,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,José Hernández
2014,10/23/14,10,Thursday,23,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,José Hernández
2014,10/23/14,10,Thursday,23,Seguridad,DISTURBIOS - SUBTE,A,CONGRESO
2014,10/23/14,10,Thursday,23,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,CONGRESO
2014,10/23/14,10,Thursday,23,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,Congreso de Tucumán
2014,10/23/14,10,Thursday,23,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,D,FACULTAD DE MEDICINA
2014,10/23/14,10,Thursday,23,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,D,FACULTAD DE MEDICINA
2014,10/23/14,10,Thursday,23,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,B,MALABIA
2014,10/23/14,10,Thursday,23,Emergencias,ASISTENCIA EN  EMERGENCIAS - SUBTE,B,URUGUAY
2014,10/23/14,10,Thursday,23,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,Entre Ríos
2014,10/23/14,10,Thursday,23,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,MARIANO MORENO
2014,10/23/14,10,Thursday,23,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,Perú
2014,10/23/14,10,Thursday,23,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,C,RETIRO
2014,10/23/14,10,Thursday,23,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,A,ACOYTE
2014,10/23/14,10,Thursday,23,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,CASTRO BARROS
2014,10/23/14,10,Thursday,23,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CASTRO BARROS
2014,10/23/14,10,Thursday,23,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,SAN PEDRITO
2014,10/23/14,10,Thursday,23,Deficiencias en información,SEÑALETICA - SUBTE,A,Plaza Miserere
2014,10/23/14,10,Thursday,23,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,D,CATEDRAL
2014,10/23/14,10,Thursday,23,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,PLAZA ITALIA
2014,10/23/14,10,Thursday,23,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,PLAZA ITALIA
2014,10/23/14,10,Thursday,23,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,D,PALERMO
2014,10/23/14,10,Thursday,23,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,D,Pueyrredón_d
2014,10/23/14,10,Thursday,23,Inconvenientes con el personal,MALA ATENCION DEL PERSONAL A CARGO - SUBTE,B,Echeverría
2014,10/23/14,10,Thursday,23,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,General Urquiza
2014,10/23/14,10,Thursday,23,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,PLAZA DE MAYO
2014,10/24/14,10,Friday,24,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,José Hernández
2014,10/24/14,10,Friday,24,Inconvenientes con el personal,FALTA LIBRO DE QUEJAS - SUBTE,D,José Hernández
2014,10/24/14,10,Friday,24,Accesos cerrados,ACCESOS CERRADOS - SUBTE,B,CARLOS PELLEGRINI
2014,10/24/14,10,Friday,24,Accesos cerrados,ACCESOS CERRADOS - SUBTE,D,MINISTRO CARRANZA
2014,10/24/14,10,Friday,24,Accesos cerrados,ACCESOS CERRADOS - SUBTE,Sin especificar,Sin especificar
2014,10/24/14,10,Friday,24,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,C,DIAGONAL NORTE
2014,10/25/14,10,Saturday,25,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,CONGRESO
2014,10/25/14,10,Saturday,25,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,H,Inclán
2014,10/25/14,10,Saturday,25,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,C,Constitución
2014,10/25/14,10,Saturday,25,Deficiencias en información,SEÑALETICA - SUBTE,A,CASTRO BARROS
2014,10/25/14,10,Saturday,25,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,San José
2014,10/26/14,10,Sunday,26,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,CONGRESO
2014,10/27/14,10,Monday,27,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,E,Bolívar
2014,10/27/14,10,Monday,27,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,CONGRESO
2014,10/27/14,10,Monday,27,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,A,CONGRESO
2014,10/27/14,10,Monday,27,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,CONGRESO
2014,10/27/14,10,Monday,27,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,Congreso de Tucumán
2014,10/27/14,10,Monday,27,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,CALLAO_B
2014,10/27/14,10,Monday,27,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,CALLAO_B
2014,10/27/14,10,Monday,27,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,CALLAO_B
2014,10/27/14,10,Monday,27,Deficiencias en información,FALTA DE INFORMACION - SUBTE,B,ANGEL GALLARDO
2014,10/27/14,10,Monday,27,Felicitaciones,INSTALACIONES Y SERVICIOS - SUBTE,B,ANGEL GALLARDO
2014,10/27/14,10,Monday,27,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,B,MALABIA
2014,10/27/14,10,Monday,27,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,MEDRANO
2014,10/27/14,10,Monday,27,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MEDRANO
2014,10/27/14,10,Monday,27,Medios de pago,INCONVENIENTES EN BOLETERIA - SUBTE,A,Sáenz Peña
2014,10/27/14,10,Monday,27,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,H,HUMBERTO PRIMO
2014,10/27/14,10,Monday,27,Medios de pago,INCONVENIENTES CON  TARJETA SUBE - SUBTE,D,TRIBUNALES
2014,10/27/14,10,Monday,27,Demoras e Interrupciones,DEMORAS E INTERRUPCIONES - SUBTE,E,José María Moreno
2014,10/27/14,10,Monday,27,Felicitaciones,INSTALACIONES Y SERVICIOS - SUBTE,D,OLLEROS
2014,10/27/14,10,Monday,27,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE VAGONES - SUBTE,E,PLAZA DE LOS VIRREYES
2014,10/27/14,10,Monday,27,Otros,PUBLICIDAD / LOCALES COMERCIALES,Sin especificar,Sin especificar
