Año,Fecha,Mes,Día de la semana,Día,Tema,Sub Tema,Línea,Estación,
2015,8/11/15,8,Tuesday,11,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,A,Plaza Miserere,
2015,8/11/15,8,Tuesday,11,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,Río de Janeiro,
2015,8/11/15,8,Tuesday,11,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,LORIA,
2015,8/11/15,8,Tuesday,11,Seguridad,ROBOS O ILICITOS - SUBTE,A,LORIA,
2015,8/11/15,8,Tuesday,11,Medios de pago,PASES Y ABONOS - SUBTE,D,9 DE JULIO,
2015,8/11/15,8,Tuesday,11,Demoras e Interrupciones,DEMORAS - SUBTE,D,9 DE JULIO,
2015,8/11/15,8,Tuesday,11,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CATEDRAL,
2015,8/11/15,8,Tuesday,11,Medios de pago,MEDIOS DE PAGO - SUBTE,C,DIAGONAL NORTE,
2015,8/11/15,8,Tuesday,11,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,C,DIAGONAL NORTE,
2015,8/11/15,8,Tuesday,11,Demoras e Interrupciones,DEMORAS - SUBTE,E,San José,
2015,8/11/15,8,Tuesday,11,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,SAN JUAN,
2015,8/11/15,8,Tuesday,11,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,SAN JUAN,
2015,8/11/15,8,Tuesday,11,Medios de pago,MEDIOS DE PAGO - SUBTE,D,AGÜERO,
2015,8/11/15,8,Tuesday,11,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,Pueyrredón_d,
2015,8/11/15,8,Tuesday,11,Felicitaciones,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,D,Pueyrredón_d
2015,8/11/15,8,Tuesday,11,Demoras e Interrupciones,DEMORAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/11/15,8,Tuesday,11,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,PLAZA DE MAYO,
2015,8/12/15,8,Wednesday,12,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,CARABOBO,
2015,8/12/15,8,Wednesday,12,Medios de pago,MEDIOS DE PAGO - SUBTE,D,José Hernández,
2015,8/12/15,8,Wednesday,12,Venta ambulante,VENTA AMBULANTE - SUBTE,D,José Hernández,
2015,8/12/15,8,Wednesday,12,Medios de pago,MEDIOS DE PAGO - SUBTE,A,CONGRESO,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,Congreso de Tucumán,
2015,8/12/15,8,Wednesday,12,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,Congreso de Tucumán,
2015,8/12/15,8,Wednesday,12,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,D,Congreso de Tucumán,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,CALLAO_D,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/12/15,8,Wednesday,12,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,ANGEL GALLARDO,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,ANGEL GALLARDO,
2015,8/12/15,8,Wednesday,12,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,ANGEL GALLARDO,
2015,8/12/15,8,Wednesday,12,Falta de limpieza,LIMPIEZA - SUBTE,B,ANGEL GALLARDO,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA,
2015,8/12/15,8,Wednesday,12,Demoras e Interrupciones,DEMORAS - SUBTE,B,URUGUAY,
2015,8/12/15,8,Wednesday,12,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,URUGUAY,
2015,8/12/15,8,Wednesday,12,Demoras e Interrupciones,DEMORAS - SUBTE,A,LIMA,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2015,8/12/15,8,Wednesday,12,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PIEDRAS,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2015,8/12/15,8,Wednesday,12,Medios de pago,MEDIOS DE PAGO - SUBTE,A,Sáenz Peña,
2015,8/12/15,8,Wednesday,12,Medios de pago,MEDIOS DE PAGO - SUBTE,A,Sáenz Peña,
2015,8/12/15,8,Wednesday,12,Felicitaciones,FELICITACIONES - INSTALACIONES,SERVICIOS Y PERSONAL - SUBTE,H,HUMBERTO PRIMO
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,JURAMENTO,
2015,8/12/15,8,Wednesday,12,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,JURAMENTO,
2015,8/12/15,8,Wednesday,12,Demoras e Interrupciones,DEMORAS - SUBTE,D,TRIBUNALES,
2015,8/12/15,8,Wednesday,12,Medios de pago,MEDIOS DE PAGO - SUBTE,D,TRIBUNALES,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,Constitución,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,Constitución,
2015,8/12/15,8,Wednesday,12,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,D,OLLEROS,
2015,8/12/15,8,Wednesday,12,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,OLLEROS,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,OLLEROS,
2015,8/12/15,8,Wednesday,12,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,A,ACOYTE,
2015,8/12/15,8,Wednesday,12,Demoras e Interrupciones,DEMORAS - SUBTE,A,Plaza Miserere,
2015,8/12/15,8,Wednesday,12,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,LORIA,
2015,8/12/15,8,Wednesday,12,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,D,CATEDRAL,
2015,8/12/15,8,Wednesday,12,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,CATEDRAL,
2015,8/12/15,8,Wednesday,12,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,D,CATEDRAL,
2015,8/12/15,8,Wednesday,12,Otros,WIFI - SUBTE,E,San José,
2015,8/12/15,8,Wednesday,12,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,D,PLAZA ITALIA,
2015,8/12/15,8,Wednesday,12,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,D,AGÜERO,
2015,8/12/15,8,Wednesday,12,Demoras e Interrupciones,DEMORAS - SUBTE,D,BULNES,
2015,8/12/15,8,Wednesday,12,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,D,Pueyrredón_d,
2015,8/12/15,8,Wednesday,12,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,SCALABRINI ORTIZ,
2015,8/12/15,8,Wednesday,12,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/12/15,8,Wednesday,12,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/13/15,8,Thursday,13,Accesos cerrados,ACCESOS CERRADOS - SUBTE,A,CARABOBO,
2015,8/13/15,8,Thursday,13,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,José Hernández,
2015,8/13/15,8,Thursday,13,Deficiencias en información,SISTEMA DE AUDIO EN COCHES Y ESTACIONES - SUBTE,D,CALLAO_D,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Estaciones,FILTRACIONES - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/13/15,8,Thursday,13,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,CALLAO_B,
2015,8/13/15,8,Thursday,13,Medios de pago,MEDIOS DE PAGO - SUBTE,B,CALLAO_B,
2015,8/13/15,8,Thursday,13,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,CALLAO_B,
2015,8/13/15,8,Thursday,13,Falta de limpieza,LIMPIEZA - SUBTE,B,CALLAO_B,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,MALABIA,
2015,8/13/15,8,Thursday,13,Medios de pago,MEDIOS DE PAGO - SUBTE,B,MEDRANO,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,PASTEUR,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,URUGUAY,
2015,8/13/15,8,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,URUGUAY,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,URUGUAY,
2015,8/13/15,8,Thursday,13,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PIEDRAS,
2015,8/13/15,8,Thursday,13,Estaciones,FILTRACIONES - SUBTE,E,PLAZA DE LOS VIRREYES,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,Perú,
2015,8/13/15,8,Thursday,13,Medios de pago,MEDIOS DE PAGO - SUBTE,A,ACOYTE,
2015,8/13/15,8,Thursday,13,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,A,Plaza Miserere,
2015,8/13/15,8,Thursday,13,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,9 DE JULIO,
2015,8/13/15,8,Thursday,13,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,D,9 DE JULIO,
2015,8/13/15,8,Thursday,13,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,B,DE LOS INCAS,
2015,8/13/15,8,Thursday,13,Falta de limpieza,LIMPIEZA - SUBTE,B,DE LOS INCAS,
2015,8/13/15,8,Thursday,13,Estaciones,FILTRACIONES - SUBTE,B,DE LOS INCAS,
2015,8/13/15,8,Thursday,13,Falta de limpieza,LIMPIEZA - SUBTE,B,DE LOS INCAS,
2015,8/13/15,8,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/13/15,8,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/13/15,8,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,Tronador Villa Ortuzar,
2015,8/13/15,8,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,Tronador Villa Ortuzar,
2015,8/13/15,8,Thursday,13,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,Tronador Villa Ortuzar,
2015,8/13/15,8,Thursday,13,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,Tronador Villa Ortuzar,
2015,8/13/15,8,Thursday,13,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PLAZA DE MAYO,
2015,8/14/15,8,Friday,14,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,MALABIA,
2015,8/14/15,8,Friday,14,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,B,Pueyrredón_b,
2015,8/14/15,8,Friday,14,Medios de pago,MEDIOS DE PAGO - SUBTE,B,Pueyrredón_b,
2015,8/14/15,8,Friday,14,Demoras e Interrupciones,DEMORAS - SUBTE,B,Pueyrredón_b,
2015,8/14/15,8,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2015,8/14/15,8,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2015,8/14/15,8,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2015,8/14/15,8,Friday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,H,HUMBERTO PRIMO,
2015,8/14/15,8,Friday,14,Accesos cerrados,ACCESOS CERRADOS - SUBTE,H,VENEZUELA,
2015,8/14/15,8,Friday,14,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,LAVALLE,
2015,8/14/15,8,Friday,14,Medios de pago,MEDIOS DE PAGO - SUBTE,C,Constitución,
2015,8/14/15,8,Friday,14,Demoras e Interrupciones,DEMORAS - SUBTE,E,PLAZA DE LOS VIRREYES,
2015,8/14/15,8,Friday,14,Estaciones,FILTRACIONES - SUBTE,B,Pueyrredón_b,
2015,8/14/15,8,Friday,14,Demoras e Interrupciones,DEMORAS - SUBTE,A,Perú,
2015,8/14/15,8,Friday,14,Seguridad,ROBOS O ILICITOS - SUBTE,H,CORRIENTES,
2015,8/14/15,8,Friday,14,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,C,RETIRO,
2015,8/14/15,8,Friday,14,Medios de pago,MEDIOS DE PAGO - SUBTE,A,San José de Flores,
2015,8/14/15,8,Friday,14,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PRIMERA JUNTA,
2015,8/14/15,8,Friday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,D,9 DE JULIO,
2015,8/14/15,8,Friday,14,Temperaturas,ALTAS - BAJAS TEMPERATURAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/14/15,8,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/14/15,8,Friday,14,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/14/15,8,Friday,14,Medios de pago,ABONOS DE DESCUENTO POR VOLUMEN - SUBTE,E,General Urquiza,
2015,8/14/15,8,Friday,14,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,General Urquiza,
2015,8/14/15,8,Friday,14,Falta de limpieza,LIMPIEZA - SUBTE,E,General Urquiza,
2015,8/15/15,8,Saturday,15,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,B,FEDERICO LACROZE,
2015,8/15/15,8,Saturday,15,Seguridad,DISTURBIOS - SUBTE,B,PASTEUR,
2015,8/16/15,8,Sunday,16,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/17/15,8,Monday,17,Falta de limpieza,LIMPIEZA - SUBTE,B,FLORIDA,
2015,8/17/15,8,Monday,17,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,Tronador Villa Ortuzar,
2015,8/18/15,8,Tuesday,18,Emergencias,ELEMENTOS PARA URGENCIAS Y/O EMERGENCIAS - SUBTE,D,José Hernández,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,CARLOS GARDEL,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,FLORIDA,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,FEDERICO LACROZE,
2015,8/18/15,8,Tuesday,18,Falta de limpieza,LIMPIEZA - SUBTE,B,MALABIA,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,B,MEDRANO,
2015,8/18/15,8,Tuesday,18,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,B,MEDRANO,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,PASTEUR,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,PASTEUR,
2015,8/18/15,8,Tuesday,18,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,B,CARLOS PELLEGRINI,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,INTERRUPCIONES - SUBTE,B,URUGUAY,
2015,8/18/15,8,Tuesday,18,Medios de pago,MEDIOS DE PAGO - SUBTE,B,URUGUAY,
2015,8/18/15,8,Tuesday,18,Medios de pago,DISPONIBILIDAD DE CAMBIO EN BOLETERIAS - SUBTE,B,URUGUAY,
2015,8/18/15,8,Tuesday,18,Falta de limpieza,LIMPIEZA - SUBTE,A,LIMA,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,PIEDRAS,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,E,INDEPENDENCIA_E,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,E,INDEPENDENCIA_E,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,JUJUY,
2015,8/18/15,8,Tuesday,18,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,JURAMENTO,
2015,8/18/15,8,Tuesday,18,Estaciones,INFRAESTRUCTURA DE ESTACIONES - SUBTE,D,JURAMENTO,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,TRIBUNALES,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,E,EMILIO MITRE,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,EMILIO MITRE,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,E,EMILIO MITRE,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,OLLEROS,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,OLLEROS,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,E,PLAZA DE LOS VIRREYES,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,E,PLAZA DE LOS VIRREYES,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,E,PLAZA DE LOS VIRREYES,
2015,8/18/15,8,Tuesday,18,Medios de pago,MEDIOS DE PAGO - SUBTE,A,ACOYTE,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,ACOYTE,
2015,8/18/15,8,Tuesday,18,Coches,FUNCIONAMIENTO/ MANTENIMIENTO DE COCHES - SUBTE,A,ACOYTE,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,San José de Flores,
2015,8/18/15,8,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,San José de Flores,
2015,8/18/15,8,Tuesday,18,Molinetes,FUNCIONAMIENTO/ MANTENIMIENTO DE MOLINETES - SUBTE,A,CASTRO BARROS,
2015,8/18/15,8,Tuesday,18,Medios de pago,MEDIOS DE PAGO - SUBTE,A,SAN PEDRITO,
2015,8/18/15,8,Tuesday,18,Medios de pago,MEDIOS DE PAGO - SUBTE,A,SAN PEDRITO,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,SAN PEDRITO,
2015,8/18/15,8,Tuesday,18,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,A,SAN PEDRITO,
2015,8/18/15,8,Tuesday,18,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,A,Plaza Miserere,
2015,8/18/15,8,Tuesday,18,Medios de pago,MEDIOS DE PAGO - SUBTE,A,Río de Janeiro,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,A,LORIA,
2015,8/18/15,8,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,A,LORIA,
2015,8/18/15,8,Tuesday,18,Demoras e Interrupciones,DEMORAS - SUBTE,D,9 DE JULIO,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,D,9 DE JULIO,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,C,SAN JUAN,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/18/15,8,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,B,JUAN MANUEL DE ROSAS,
2015,8/18/15,8,Tuesday,18,Escaleras mecánicas,FUNCIONAMIENTO/ MANTENIMIENTO DE ESCALERAS MECANICAS - SUBTE,E,General Urquiza,
2015,8/18/15,8,Tuesday,18,Ascensores,FUNCIONAMIENTO/ MANTENIMIENTO DE ASCENSORES - SUBTE,E,General Urquiza,
2015,8/18/15,8,Tuesday,18,Medios de pago,MEDIOS DE PAGO - SUBTE,A,PLAZA DE MAYO,
2015,8/18/15,8,Tuesday,18,Seguridad,ROBOS O ILICITOS - SUBTE,A,PLAZA DE MAYO,
2015,8/18/15,8,Tuesday,18,Seguridad,DESEMPEÑO DE EFECTIVOS DE SEGURIDAD - SUBTE,A,PLAZA DE MAYO,
2015,8/18/15,8,Tuesday,18,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,A,PLAZA DE MAYO,
2015,8/18/15,8,Tuesday,18,Venta ambulante,VENTA AMBULANTE - SUBTE,A,PLAZA DE MAYO,
2015,8/19/15,8,Wednesday,19,Inconvenientes con el personal,INCONVENIENTES CON EL PERSONAL - SUBTE,H,HOSPITALES,
